Date,Price,Open,High,Low,Change(%)
"Oct 05, 2021",9.0177,9.0036,9.0295,8.9939,0.18%
"Oct 04, 2021",9.0012,8.9561,9.0175,8.9555,0.55%
"Oct 01, 2021",8.952,8.9796,9.012,8.9557,-0.27%
"Sep 30, 2021",8.9763,9.0538,9.0592,8.9557,-0.82%
"Sep 29, 2021",9.0509,9.0227,9.0645,9.0,0.30%
"Sep 28, 2021",9.0238,8.9576,9.0347,8.9469,0.77%
"Sep 27, 2021",8.9547,8.9152,8.959,8.8805,0.48%
"Sep 24, 2021",8.9118,8.8999,8.9238,8.8839,0.14%
"Sep 23, 2021",8.8997,8.9233,8.9587,8.8346,-0.20%
"Sep 22, 2021",8.9176,8.8968,8.9286,8.8953,0.25%
"Sep 21, 2021",8.8951,8.8987,8.9302,8.8851,-0.00%
"Sep 20, 2021",8.8955,8.8929,8.9062,8.8747,0.06%
"Sep 17, 2021",8.8904,8.8375,8.8943,8.8294,0.64%
"Sep 16, 2021",8.8342,8.7668,8.843,8.7563,0.81%
"Sep 15, 2021",8.7632,8.7797,8.7957,8.7543,-0.15%
"Sep 14, 2021",8.7768,8.7632,8.7904,8.7517,0.18%
"Sep 13, 2021",8.7608,8.7213,8.777,8.7159,0.49%
"Sep 10, 2021",8.7184,8.7237,8.7388,8.691,-0.02%
"Sep 09, 2021",8.7201,8.7373,8.7453,8.7052,-0.13%
"Sep 08, 2021",8.7317,8.7077,8.7572,8.7055,0.30%
"Sep 07, 2021",8.7053,8.6577,8.7215,8.647,0.58%
"Sep 06, 2021",8.6548,8.6628,8.6815,8.6175,-0.06%
"Sep 03, 2021",8.6597,8.6548,8.7055,8.6321,0.09%
"Sep 02, 2021",8.6519,8.6149,8.6677,8.6068,0.46%
"Sep 01, 2021",8.612,8.5931,8.6384,8.5784,0.25%
"Aug 31, 2021",8.5902,8.6626,8.6653,8.581,-0.80%
"Aug 30, 2021",8.6597,8.6762,8.6895,8.6426,-0.14%
"Aug 27, 2021",8.6721,8.7347,8.7521,8.6691,-0.68%
"Aug 26, 2021",8.7317,8.7484,8.7591,8.715,-0.16%
"Aug 25, 2021",8.7455,8.7687,8.7974,8.7127,-0.24%
"Aug 24, 2021",8.7668,8.8673,8.8846,8.7579,-1.09%
"Aug 23, 2021",8.8631,8.8953,8.9073,8.8593,-0.32%
"Aug 20, 2021",8.8917,8.8924,8.9057,8.8791,-0.00%
