Date,Price,Open,High,Low,Change(%)
"Jan 05, 2022",5.2147,5.2193,5.2239,5.2004,-0.05%
"Jan 04, 2022",5.2173,5.2297,5.239,5.2138,-0.17%
"Jan 03, 2022",5.2263,5.2297,5.2501,5.2123,0.03%
"Dec 31, 2021",5.2248,5.2345,5.2362,5.2105,-0.09%
"Dec 30, 2021",5.2296,5.2619,5.2619,5.2243,-0.58%
"Dec 29, 2021",5.26,5.2664,5.279,5.2533,-0.09%
"Dec 28, 2021",5.2646,5.2627,5.2701,5.2533,0.08%
"Dec 27, 2021",5.2605,5.2516,5.273,5.2469,0.21%
"Dec 24, 2021",5.2496,5.2572,5.2671,5.2421,-0.17%
"Dec 23, 2021",5.2583,5.2858,5.2905,5.2565,-0.45%
"Dec 22, 2021",5.2823,5.2856,5.3128,5.2779,-0.05%
"Dec 21, 2021",5.2852,5.2716,5.3001,5.2684,0.29%
"Dec 20, 2021",5.2699,5.2291,5.2751,5.226,0.86%
"Dec 17, 2021",5.2252,5.2479,5.2495,5.2175,-0.36%
"Dec 16, 2021",5.244,5.2485,5.2622,5.24,-0.08%
"Dec 15, 2021",5.2483,5.2501,5.2626,5.2417,0.03%
"Dec 14, 2021",5.2465,5.2442,5.2586,5.2378,0.14%
"Dec 13, 2021",5.2394,5.27,5.2734,5.2354,-0.70%
"Dec 10, 2021",5.2766,5.2653,5.2959,5.2601,0.19%
"Dec 09, 2021",5.2665,5.2788,5.2793,5.2582,-0.22%
"Dec 08, 2021",5.2782,5.2915,5.2915,5.2607,-0.17%
"Dec 07, 2021",5.2874,5.3071,5.3222,5.2789,-0.33%
"Dec 06, 2021",5.305,5.3117,5.3236,5.2984,-0.03%
"Dec 03, 2021",5.3066,5.3127,5.3348,5.2955,-0.10%
"Dec 02, 2021",5.3121,5.2966,5.3186,5.2903,0.33%
"Dec 01, 2021",5.2944,5.303,5.3052,5.2808,-0.04%
"Nov 30, 2021",5.2965,5.2785,5.3156,5.259,0.38%
"Nov 29, 2021",5.2764,5.273,5.2945,5.2573,-0.07%
"Nov 26, 2021",5.2803,5.2285,5.2824,5.2269,1.02%
