Date,Price,Open,High,Low,Change(%)
"Jul 02, 2021",3.7604,3.7387,3.7651,3.732,0.64%
"Jul 01, 2021",3.7364,3.7453,3.751,3.7311,-0.17%
"Jun 30, 2021",3.7428,3.7616,3.7736,3.7295,-0.50%
"Jun 29, 2021",3.7617,3.7497,3.7712,3.7436,0.34%
"Jun 28, 2021",3.7489,3.7427,3.7775,3.7292,-0.09%
"Jun 25, 2021",3.7523,3.7666,3.7701,3.7399,-0.33%
"Jun 24, 2021",3.7647,3.7518,3.7731,3.7294,0.46%
"Jun 23, 2021",3.7476,3.742,3.7641,3.7214,0.20%
"Jun 22, 2021",3.7402,3.7027,3.7445,3.6909,1.18%
"Jun 21, 2021",3.6967,3.6534,3.7161,3.6439,1.63%
"Jun 18, 2021",3.6375,3.6706,3.6892,3.6423,-0.90%
"Jun 17, 2021",3.6704,3.6999,3.709,3.6705,-0.76%
"Jun 16, 2021",3.6986,3.7418,3.7471,3.6971,-1.07%
"Jun 15, 2021",3.7385,3.738,3.7543,3.7273,0.06%
"Jun 14, 2021",3.7361,3.742,3.7468,3.7269,0.06%
"Jun 11, 2021",3.734,3.777,3.7782,3.7294,-1.06%
"Jun 10, 2021",3.7739,3.7713,3.7789,3.7587,0.12%
"Jun 09, 2021",3.7693,3.7713,3.7824,3.7623,-0.06%
"Jun 08, 2021",3.7716,3.7787,3.7808,3.7635,-0.02%
"Jun 07, 2021",3.7722,3.7624,3.7796,3.7522,0.37%
"Jun 04, 2021",3.7583,3.7329,3.7736,3.7262,0.40%
"Jun 03, 2021",3.7433,3.7632,3.7703,3.7408,-0.49%
"Jun 02, 2021",3.7617,3.7667,3.7757,3.7525,-0.04%
"Jun 01, 2021",3.7632,3.7602,3.7806,3.7543,0.13%
"May 31, 2021",3.7583,3.7554,3.7722,3.7495,-0.14%
"May 28, 2021",3.7634,3.7828,3.7855,3.7422,-0.46%
"May 27, 2021",3.7809,3.7571,3.7876,3.7464,0.65%
"May 26, 2021",3.7566,3.7957,3.7996,3.7541,-0.98%
"May 25, 2021",3.7936,3.7661,3.8029,3.7643,0.83%
"May 24, 2021",3.7623,3.7695,3.7803,3.7596,-0.14%
"May 21, 2021",3.7676,3.7774,3.7945,3.7594,-0.25%
"May 20, 2021",3.7769,3.7615,3.7815,3.7506,0.41%
"May 19, 2021",3.7616,3.7912,3.8024,3.7531,-0.78%
"May 18, 2021",3.7912,3.7803,3.7968,3.7666,0.34%
"May 17, 2021",3.7784,3.7508,3.7854,3.7501,0.45%
"May 14, 2021",3.7615,3.7325,3.7685,3.7175,0.85%
"May 13, 2021",3.7298,3.7136,3.7352,3.7081,0.57%
"May 12, 2021",3.7088,3.7452,3.7541,3.7039,-0.95%
"May 11, 2021",3.7445,3.7283,3.7583,3.7193,0.53%
"May 10, 2021",3.7247,3.7411,3.7513,3.7169,-0.28%
"May 07, 2021",3.7353,3.7081,3.7429,3.6947,0.84%
"May 06, 2021",3.7041,3.6699,3.7095,3.6632,1.08%
"May 05, 2021",3.6646,3.6769,3.6861,3.6525,-0.29%
"May 04, 2021",3.6751,3.6944,3.7064,3.6586,-0.54%
"May 03, 2021",3.6952,3.6793,3.7039,3.677,0.51%
"Apr 30, 2021",3.6764,3.7197,3.7336,3.6737,-1.24%
"Apr 29, 2021",3.7225,3.7594,3.7646,3.7136,-0.96%
"Apr 28, 2021",3.7587,3.7443,3.764,3.732,0.44%
"Apr 27, 2021",3.7423,3.7473,3.7561,3.7274,-0.02%
"Apr 26, 2021",3.7431,3.7452,3.7638,3.7308,-0.10%
"Apr 23, 2021",3.7467,3.7225,3.7505,3.7004,1.48%
"Apr 22, 2021",3.692,3.7244,3.7392,3.7039,-0.63%
"Apr 21, 2021",3.7155,3.704,3.7274,3.6969,0.26%
"Apr 20, 2021",3.7058,3.7167,3.7352,3.705,-0.25%
"Apr 19, 2021",3.715,3.7016,3.7273,3.6804,0.50%
"Apr 16, 2021",3.6966,3.6883,3.716,3.6706,0.28%
"Apr 15, 2021",3.6864,3.6982,3.7088,3.6623,-0.27%
"Apr 14, 2021",3.6964,3.7033,3.7085,3.689,-0.14%
"Apr 13, 2021",3.7015,3.6729,3.7037,3.667,0.83%
"Apr 12, 2021",3.671,3.676,3.6922,3.6683,-0.38%
"Apr 09, 2021",3.6851,3.6777,3.6893,3.6662,0.20%
"Apr 08, 2021",3.6778,3.6353,3.6821,3.629,1.22%
"Apr 07, 2021",3.6335,3.6323,3.6523,3.6272,0.06%
"Apr 06, 2021",3.6314,3.6021,3.6371,3.5925,0.88%
"Apr 05, 2021",3.5998,3.5938,3.604,3.5798,0.24%
"Apr 02, 2021",3.5913,3.5883,3.5949,3.575,0.25%
"Apr 01, 2021",3.5825,3.5787,3.5906,3.5719,0.13%
"Mar 31, 2021",3.578,3.5838,3.6,3.5722,-0.11%
"Mar 30, 2021",3.5819,3.5884,3.5992,3.5721,-0.16%
"Mar 29, 2021",3.5877,3.6005,3.6101,3.5837,-0.26%
"Mar 26, 2021",3.5972,3.6012,3.6131,3.5843,0.05%
"Mar 25, 2021",3.5955,3.5993,3.6212,3.588,0.00%
"Mar 24, 2021",3.5955,3.6077,3.6153,3.5951,-0.28%
